measure,location,sample_date,unit,value,id
Bicarbonates,Boonsri,2004-04-09,mg/l,195.2,7665
Bicarbonates,Boonsri,2004-04-23,mg/l,205.366666666667,7669
Bicarbonates,Boonsri,2004-05-07,mg/l,197.233333333333,7673
Bicarbonates,Boonsri,2004-05-28,mg/l,180.966666666667,7677
Bicarbonates,Boonsri,2004-06-11,mg/l,191.133333333333,7681
Bicarbonates,Boonsri,2004-06-25,mg/l,176.9,7687
Bicarbonates,Boonsri,2004-07-09,mg/l,180.966666666667,7691
Bicarbonates,Boonsri,2004-07-23,mg/l,152.5,7695
Bicarbonates,Boonsri,2004-08-13,mg/l,166.733333333333,7697
Bicarbonates,Boonsri,2004-08-27,mg/l,180.966666666667,7703
Bicarbonates,Boonsri,2004-09-10,mg/l,189.1,7710
Bicarbonates,Boonsri,2004-09-24,mg/l,183,7711
Bicarbonates,Boonsri,2004-10-08,mg/l,197.233333333333,7713
Bicarbonates,Boonsri,2004-10-22,mg/l,199.266666666667,7719
Bicarbonates,Boonsri,2004-11-05,mg/l,192.15,7721
Bicarbonates,Boonsri,2004-11-26,mg/l,193.166666666667,7723
Bicarbonates,Boonsri,2004-12-03,mg/l,187,7725
Bicarbonates,Boonsri,2004-12-17,mg/l,201.3,7731
Bicarbonates,Boonsri,2005-01-14,mg/l,187.066665666667,7733
Bicarbonates,Boonsri,2005-01-28,mg/l,211.466664666667,7739
Bicarbonates,Boonsri,2005-02-11,mg/l,225.700002,7741
Bicarbonates,Boonsri,2005-02-24,mg/l,239.933329333333,7747
Bicarbonates,Boonsri,2005-03-11,mg/l,234.833333333333,7749
Bicarbonates,Boonsri,2005-03-25,mg/l,205.300003,7755
Bicarbonates,Boonsri,2005-04-08,mg/l,201.916666666667,7757
Bicarbonates,Boonsri,2005-04-22,mg/l,176.899999,7761
Bicarbonates,Boonsri,2005-05-13,mg/l,170.799998,7765
Bicarbonates,Boonsri,2005-05-28,mg/l,168.166661666667,7769
Bicarbonates,Boonsri,2005-06-10,mg/l,161.633336333333,7773
Bicarbonates,Boonsri,2005-06-24,mg/l,149.466664666667,7779
Bicarbonates,Boonsri,2005-07-08,mg/l,174.866663666667,7781
Bicarbonates,Boonsri,2005-07-22,mg/l,162.633336333333,7784
Bicarbonates,Boonsri,2005-08-12,mg/l,154.533335333333,7789
Bicarbonates,Boonsri,2005-08-26,mg/l,166.733332333333,7795
Bicarbonates,Boonsri,2005-09-09,mg/l,158.600006,7797
Bicarbonates,Boonsri,2005-09-23,mg/l,168.766667666667,7801
Bicarbonates,Boonsri,2005-10-02,mg/l,178.933329333333,7805
Bicarbonates,Boonsri,2005-10-21,mg/l,185.066670666667,7809
Bicarbonates,Boonsri,2005-11-06,mg/l,183,7813
Bicarbonates,Boonsri,2005-11-25,mg/l,205.366668666667,7819
Bicarbonates,Boonsri,2005-12-02,mg/l,195.199997,7821
Bicarbonates,Boonsri,2005-12-16,mg/l,199.266667666667,7825
Bicarbonates,Boonsri,2006-01-13,mg/l,203,7829
Bicarbonates,Boonsri,2006-01-27,mg/l,189.1,7833
Bicarbonates,Boonsri,2006-02-10,mg/l,170.8,7837
Bicarbonates,Boonsri,2006-02-24,mg/l,174.833333333333,7840
Bicarbonates,Boonsri,2006-03-09,mg/l,160.633333333333,7845
Bicarbonates,Boonsri,2006-03-23,mg/l,172.833333333333,7849
Bicarbonates,Boonsri,2006-04-06,mg/l,156.566666666667,7853
Bicarbonates,Boonsri,2006-04-27,mg/l,156.566666666667,7857
Bicarbonates,Boonsri,2006-05-03,mg/l,178.933333333333,7861
Bicarbonates,Boonsri,2006-05-25,mg/l,166.733333333333,7864
Bicarbonates,Boonsri,2006-06-08,mg/l,154,7869
Bicarbonates,Boonsri,2006-06-22,mg/l,160.633333333333,7871
Bicarbonates,Boonsri,2006-07-13,mg/l,164.7,7878
Bicarbonates,Boonsri,2006-07-27,mg/l,160.633333333333,7882
Bicarbonates,Boonsri,2006-08-10,mg/l,164.7,7883
Bicarbonates,Boonsri,2006-08-24,mg/l,176.9,7889
Bicarbonates,Boonsri,2006-09-07,mg/l,160.633333333333,7892
Bicarbonates,Boonsri,2006-09-21,mg/l,170.8,7895
Bicarbonates,Boonsri,2006-10-12,mg/l,170.8,7902
Bicarbonates,Boonsri,2006-10-26,mg/l,178.933333333333,7905
Bicarbonates,Boonsri,2006-11-09,mg/l,183,7907
Bicarbonates,Boonsri,2006-11-23,mg/l,183.9,7913
Bicarbonates,Boonsri,2006-12-07,mg/l,185.033333333333,7915
Bicarbonates,Boonsri,2006-12-21,mg/l,195.2,7921
Bicarbonates,Boonsri,2007-01-11,mg/l,197.233333333333,7923
Bicarbonates,Boonsri,2007-01-25,mg/l,187.066666666667,7929
Bicarbonates,Boonsri,2007-02-08,mg/l,213.5,7931
Bicarbonates,Boonsri,2007-02-22,mg/l,193.166666666667,7935
Bicarbonates,Boonsri,2007-03-09,mg/l,183,7939
Bicarbonates,Boonsri,2007-03-22,mg/l,172.833333333333,7942
Bicarbonates,Boonsri,2007-04-06,mg/l,174.866666666667,7947
Bicarbonates,Boonsri,2007-04-19,mg/l,115.9,7951
Bicarbonates,Boonsri,2007-05-10,mg/l,168.766666666667,7955
Bicarbonates,Boonsri,2007-05-24,mg/l,170.8,7959
Bicarbonates,Boonsri,2007-06-07,mg/l,170.8,7963
Bicarbonates,Boonsri,2007-06-21,mg/l,180.966666666667,7966
Bicarbonates,Boonsri,2007-07-05,mg/l,180.966666666667,7971
Bicarbonates,Boonsri,2007-07-19,mg/l,176.9,7975
Bicarbonates,Boonsri,2007-08-23,mg/l,180.966666666667,7982
Bicarbonates,Boonsri,2007-09-20,mg/l,203.333333333333,7988
Bicarbonates,Boonsri,2007-10-25,mg/l,201.3,7996
Bicarbonates,Boonsri,2007-11-15,mg/l,231.8,8001
Bicarbonates,Boonsri,2007-11-22,mg/l,236.933333333333,8003
Bicarbonates,Boonsri,2007-12-20,mg/l,217.566666666667,8010
Bicarbonates,Boonsri,2008-01-10,mg/l,205.366666666667,8015
Bicarbonates,Boonsri,2008-01-24,mg/l,321.8,8019
Bicarbonates,Boonsri,2008-02-06,mg/l,256.2,8023
Bicarbonates,Boonsri,2008-02-21,mg/l,217.566666666667,8025
Bicarbonates,Boonsri,2008-03-21,mg/l,197.233333333333,8031
Bicarbonates,Boonsri,2008-05-16,mg/l,181.966666666667,8042
Bicarbonates,Boonsri,2008-06-20,mg/l,191.133333333333,8050
Bicarbonates,Boonsri,2008-07-11,mg/l,178.933333333333,8055
Bicarbonates,Boonsri,2008-07-25,mg/l,187.066666666667,8060
Bicarbonates,Boonsri,2008-08-03,mg/l,178.933333333333,8062
Bicarbonates,Boonsri,2008-08-10,mg/l,170.8,8065
Bicarbonates,Boonsri,2008-08-22,mg/l,174.866666666667,8068
Bicarbonates,Boonsri,2008-08-28,mg/l,187.066666666667,8070
Bicarbonates,Boonsri,2008-09-05,mg/l,185.033333333333,8072
Bicarbonates,Boonsri,2008-09-13,mg/l,192.15,8076
Bicarbonates,Boonsri,2008-09-18,mg/l,189.1,8077
Bicarbonates,Boonsri,2008-09-26,mg/l,195.2,8080
Bicarbonates,Boonsri,2008-10-03,mg/l,193.166666666667,8082
Bicarbonates,Boonsri,2008-10-10,mg/l,197.233333333333,8083
Bicarbonates,Boonsri,2008-10-17,mg/l,205.366666666667,8086
Bicarbonates,Boonsri,2008-10-24,mg/l,209.433333333333,8090
Bicarbonates,Boonsri,2008-11-01,mg/l,213.5,8092
Bicarbonates,Boonsri,2008-11-28,mg/l,197.233333333333,8099
Bicarbonates,Boonsri,2008-12-12,mg/l,208.613333333333,8102
Bicarbonates,Boonsri,2009-01-11,mg/l,215.533333333333,8110
Bicarbonates,Boonsri,2009-01-29,mg/l,176.9,8115
Bicarbonates,Boonsri,2009-02-14,mg/l,166.733333333333,8119
Bicarbonates,Boonsri,2009-02-27,mg/l,168.766666666667,8121
Bicarbonates,Boonsri,2009-03-06,mg/l,150.466666666667,8122
Bicarbonates,Boonsri,2009-03-19,mg/l,166.733333333333,8125
Bicarbonates,Boonsri,2009-04-12,mg/l,189.1,8128
Bicarbonates,Boonsri,2009-04-23,mg/l,174.866666666667,8130
Bicarbonates,Boonsri,2009-05-04,mg/l,172.833333333333,8134
Bicarbonates,Boonsri,2009-05-21,mg/l,164.7,8138
Bicarbonates,Boonsri,2009-06-12,mg/l,156.566666666667,8141
Bicarbonates,Boonsri,2009-06-25,mg/l,170.8,8144
Bicarbonates,Boonsri,2009-07-12,mg/l,158.6,8148
Bicarbonates,Boonsri,2009-07-23,mg/l,164.7,8150
Bicarbonates,Boonsri,2009-08-21,mg/l,162.666666666667,8155
Bicarbonates,Boonsri,2009-09-09,mg/l,159.413333333333,8157
Bicarbonates,Boonsri,2009-10-22,mg/l,193.166666666667,8163
Bicarbonates,Boonsri,2009-11-07,mg/l,193.166666666667,8165
Bicarbonates,Boonsri,2009-12-13,mg/l,191.133333333333,8174
Bicarbonates,Boonsri,2010-01-28,mg/l,219.6,8176
Bicarbonates,Boonsri,2010-02-18,mg/l,215.533333333333,8179
Bicarbonates,Boonsri,2010-03-25,mg/l,176.9,8183
Bicarbonates,Boonsri,2010-04-22,mg/l,168.766666666667,8186
Bicarbonates,Boonsri,2010-05-19,mg/l,178.933333333333,8188
Bicarbonates,Boonsri,2010-06-23,mg/l,160.633333333333,8191
Bicarbonates,Boonsri,2010-07-24,mg/l,158.6,8195
Bicarbonates,Boonsri,2010-08-18,mg/l,163.873333333333,8197
Bicarbonates,Boonsri,2010-09-25,mg/l,178.933333333333,8200
Bicarbonates,Boonsri,2010-10-21,mg/l,197.233333333333,8204
Bicarbonates,Boonsri,2010-11-18,mg/l,205.366666666667,8206
Bicarbonates,Boonsri,2011-01-20,mg/l,203.333333333333,8212
Bicarbonates,Boonsri,2011-02-17,mg/l,206.79,8222
Bicarbonates,Boonsri,2011-03-19,mg/l,177.52,8233
Bicarbonates,Boonsri,2011-04-23,mg/l,164.7,8244
Bicarbonates,Boonsri,2011-05-18,mg/l,164.7,8248
Bicarbonates,Boonsri,2011-06-23,mg/l,163.683333333333,8260
Bicarbonates,Boonsri,2011-07-20,mg/l,161.446666666667,8269
Bicarbonates,Boonsri,2011-08-18,mg/l,166.733333333333,8280
Bicarbonates,Boonsri,2011-09-28,mg/l,174.866666666667,8291
Bicarbonates,Boonsri,2011-10-26,mg/l,201.3,8300
Bicarbonates,Boonsri,2011-11-26,mg/l,187.066666666667,8314
Bicarbonates,Boonsri,2011-12-14,mg/l,193.953333333333,8323
Bicarbonates,Boonsri,2012-01-26,mg/l,189.1,8328
Bicarbonates,Boonsri,2012-02-15,mg/l,215.33,8329
Bicarbonates,Boonsri,2012-03-24,mg/l,191.54,8332
Bicarbonates,Boonsri,2012-04-15,mg/l,175.693333333333,8335
Bicarbonates,Boonsri,2012-05-10,mg/l,199.47,8338
Bicarbonates,Boonsri,2012-05-25,mg/l,159.14,8339
Bicarbonates,Boonsri,2012-06-17,mg/l,158.803333333333,8342
Bicarbonates,Boonsri,2012-07-20,mg/l,179.34,8344
Bicarbonates,Boonsri,2012-08-23,mg/l,169.173333333333,8347
Bicarbonates,Boonsri,2012-09-23,mg/l,175.273333333333,8350
Bicarbonates,Boonsri,2012-10-29,mg/l,207.196666666667,8353
Bicarbonates,Boonsri,2012-11-17,mg/l,213.703333333333,8354
Bicarbonates,Boonsri,2012-12-13,mg/l,165.31,8359
Bicarbonates,Boonsri,2013-01-17,mg/l,217.77,8361
Bicarbonates,Boonsri,2013-02-21,mg/l,231.596666666667,8364
Bicarbonates,Boonsri,2013-03-15,mg/l,237.9,8366
Bicarbonates,Boonsri,2013-04-14,mg/l,212.076666666667,8368
Bicarbonates,Boonsri,2013-05-17,mg/l,222.853333333333,8371
Bicarbonates,Boonsri,2013-06-20,mg/l,169.986666666667,8374
Bicarbonates,Boonsri,2013-07-19,mg/l,176.093333333333,8377
Bicarbonates,Boonsri,2013-08-16,mg/l,161.65,8379
Bicarbonates,Boonsri,2013-09-26,mg/l,173.24,8382
Bicarbonates,Boonsri,2013-10-18,mg/l,185.033333333333,8384
Bicarbonates,Boonsri,2013-11-14,mg/l,195.703333333333,8386
Bicarbonates,Boonsri,2013-12-14,mg/l,213.5,8390
Bicarbonates,Boonsri,2014-01-23,mg/l,191.743333333333,8395
Bicarbonates,Boonsri,2014-02-24,mg/l,217.363333333333,8398
Bicarbonates,Boonsri,2014-03-15,mg/l,197.03,8402
Bicarbonates,Boonsri,2014-03-20,mg/l,202.313333333333,8403
Bicarbonates,Boonsri,2014-04-11,mg/l,154.33,8408
Bicarbonates,Boonsri,2014-04-23,mg/l,158.396666666667,8411
Bicarbonates,Boonsri,2014-05-16,mg/l,165.106666666667,8415
Bicarbonates,Boonsri,2014-05-22,mg/l,169.58,8416
Bicarbonates,Boonsri,2014-06-14,mg/l,179.746666666667,8419
Bicarbonates,Boonsri,2014-06-21,mg/l,170.8,8422
Bicarbonates,Boonsri,2014-07-16,mg/l,149.503333333333,8428
Bicarbonates,Boonsri,2014-07-23,mg/l,155.346666666667,8429
Bicarbonates,Boonsri,2014-08-01,mg/l,152.093333333333,8431
Bicarbonates,Boonsri,2014-08-27,mg/l,147.62,8435
Bicarbonates,Boonsri,2014-09-10,mg/l,180.56,8440
Bicarbonates,Boonsri,2014-09-17,mg/l,157.38,8444
Bicarbonates,Boonsri,2014-10-11,mg/l,156.16,8448
Bicarbonates,Boonsri,2014-10-23,mg/l,172.02,8453
Bicarbonates,Boonsri,2014-10-31,mg/l,174.46,8456
Bicarbonates,Boonsri,2014-11-12,mg/l,178.12,8460
Bicarbonates,Boonsri,2014-11-19,mg/l,176.9,8461
Bicarbonates,Boonsri,2014-11-27,mg/l,178.526666666667,8465
Bicarbonates,Boonsri,2014-12-05,mg/l,197.64,8467
Bicarbonates,Boonsri,2014-12-11,mg/l,175.273333333333,8469
Bicarbonates,Boonsri,2015-01-09,mg/l,176.46,8476
Bicarbonates,Boonsri,2015-02-18,mg/l,189.506666666667,8484
Bicarbonates,Boonsri,2015-03-19,mg/l,198.86,8489
Bicarbonates,Boonsri,2015-04-22,mg/l,165.92,8496
Bicarbonates,Boonsri,2015-05-15,mg/l,185.44,8501
Bicarbonates,Boonsri,2015-06-17,mg/l,159.616666666667,8506
Bicarbonates,Boonsri,2015-07-16,mg/l,179.136666666667,8514
Bicarbonates,Boonsri,2015-08-20,mg/l,162.26,8518
Bicarbonates,Boonsri,2015-09-09,mg/l,169.376666666667,8523
Bicarbonates,Boonsri,2015-10-21,mg/l,189.71,8533
Bicarbonates,Boonsri,2015-11-11,mg/l,207.4,8535
Bicarbonates,Boonsri,2015-12-09,mg/l,196.013333333333,8541
Bicarbonates,Boonsri,2016-01-08,mg/l,188.49,8545
Bicarbonates,Boonsri,2016-02-17,mg/l,197.64,8552
Bicarbonates,Boonsri,2016-03-17,mg/l,192.556666666667,8559
Bicarbonates,Boonsri,2016-04-28,mg/l,179.95,8567
Bicarbonates,Boonsri,2016-05-28,mg/l,166.936666666667,8573
Bicarbonates,Boonsri,2016-06-16,mg/l,163.886666666667,8579
Bicarbonates,Boonsri,2016-07-21,mg/l,155.143333333333,8586
Bicarbonates,Boonsri,2016-08-21,mg/l,177.306666666667,8593
Bicarbonates,Boonsri,2016-09-22,mg/l,184.626666666667,8599
Bicarbonates,Boonsri,2016-10-20,mg/l,194.793333333333,8604
Bicarbonates,Boonsri,2016-12-10,mg/l,181.17,8615
Biochemical Oxygen,Boonsri,1998-01-11,mg/l,3.6,8619
Biochemical Oxygen,Boonsri,1998-02-15,mg/l,3.8,8622
Biochemical Oxygen,Boonsri,1998-03-12,mg/l,3.3,8625
Biochemical Oxygen,Boonsri,1998-04-11,mg/l,1.75,8628
Biochemical Oxygen,Boonsri,1998-05-09,mg/l,2.95,8634
Biochemical Oxygen,Boonsri,1998-06-06,mg/l,2.5,8637
Biochemical Oxygen,Boonsri,1998-07-11,mg/l,1.7,8643
Biochemical Oxygen,Boonsri,1998-08-08,mg/l,2.85,8646
Biochemical Oxygen,Boonsri,1998-09-05,mg/l,2.7,8652
Biochemical Oxygen,Boonsri,1998-10-03,mg/l,2.35,8656
Biochemical Oxygen,Boonsri,1998-11-07,mg/l,1.75,8662
Biochemical Oxygen,Boonsri,1998-12-05,mg/l,1.85,8669
Biochemical Oxygen,Boonsri,1999-01-09,mg/l,2.46666666666667,8676
Biochemical Oxygen,Boonsri,1999-02-11,mg/l,6.48333333333333,8683
Biochemical Oxygen,Boonsri,1999-03-11,mg/l,6.83333333333333,8690
Biochemical Oxygen,Boonsri,1999-04-16,mg/l,1.66666666666667,8697
Biochemical Oxygen,Boonsri,1999-05-13,mg/l,3.86666666666667,8704
Biochemical Oxygen,Boonsri,1999-06-06,mg/l,3.6,8711
Biochemical Oxygen,Boonsri,1999-07-22,mg/l,7.13333333333333,8718
Biochemical Oxygen,Boonsri,1999-08-19,mg/l,3,8726
Biochemical Oxygen,Boonsri,1999-09-16,mg/l,4.75,8733
Biochemical Oxygen,Boonsri,1999-10-10,mg/l,3.35,8740
Biochemical Oxygen,Boonsri,1999-11-05,mg/l,4.6,8747
Biochemical Oxygen,Boonsri,1999-12-09,mg/l,5.1,8754
Biochemical Oxygen,Boonsri,2000-01-14,mg/l,4.7,8761
Biochemical Oxygen,Boonsri,2000-02-10,mg/l,4.43333333333333,8768
Biochemical Oxygen,Boonsri,2000-03-10,mg/l,6,8775
Biochemical Oxygen,Boonsri,2000-04-14,mg/l,5.63333333333333,8782
Biochemical Oxygen,Boonsri,2000-05-12,mg/l,6.2,8789
Biochemical Oxygen,Boonsri,2000-06-09,mg/l,4.33333333333333,8796
Biochemical Oxygen,Boonsri,2000-07-14,mg/l,6.16666666666667,8803
Biochemical Oxygen,Boonsri,2000-08-17,mg/l,3.46666666666667,8810
Biochemical Oxygen,Boonsri,2000-09-08,mg/l,3.33333333333333,8817
Biochemical Oxygen,Boonsri,2000-10-06,mg/l,3.5,8824
Biochemical Oxygen,Boonsri,2000-11-10,mg/l,3,8831
Biochemical Oxygen,Boonsri,2000-12-08,mg/l,3.46666666666667,8841
Biochemical Oxygen,Boonsri,2001-01-20,mg/l,1.53333333333333,8848
Biochemical Oxygen,Boonsri,2001-03-10,mg/l,3.73333333333333,8858
Biochemical Oxygen,Boonsri,2001-04-19,mg/l,2.73333333333333,8865
Biochemical Oxygen,Boonsri,2001-05-04,mg/l,1.83333333333333,8872
Biochemical Oxygen,Boonsri,2001-06-06,mg/l,2.96666666666667,8879
Biochemical Oxygen,Boonsri,2001-07-27,mg/l,3.7,8887
Biochemical Oxygen,Boonsri,2001-08-04,mg/l,2.43333333333333,8893
Biochemical Oxygen,Boonsri,2001-09-14,mg/l,4.76666666666667,8900
Biochemical Oxygen,Boonsri,2001-10-12,mg/l,5.06666666666667,8907
Biochemical Oxygen,Boonsri,2001-12-07,mg/l,4.2,8914
Biochemical Oxygen,Boonsri,2002-04-25,mg/l,3.56666666666667,8932
Biochemical Oxygen,Boonsri,2002-05-09,mg/l,3.56666666666667,8937
Biochemical Oxygen,Boonsri,2002-05-23,mg/l,4.96666666666667,8943
Biochemical Oxygen,Boonsri,2002-06-13,mg/l,2.9,8947
Biochemical Oxygen,Boonsri,2002-06-27,mg/l,4.33333333333333,8953
Biochemical Oxygen,Boonsri,2002-07-12,mg/l,3.96666666666667,8955
Biochemical Oxygen,Boonsri,2002-07-25,mg/l,3.5,8959
Biochemical Oxygen,Boonsri,2002-08-08,mg/l,3.73333333333333,8964
Biochemical Oxygen,Boonsri,2002-08-22,mg/l,4.46666666666667,8968
Biochemical Oxygen,Boonsri,2002-09-12,mg/l,4.03333333333333,8973
Biochemical Oxygen,Boonsri,2002-09-19,mg/l,3.66666666666667,8977
Biochemical Oxygen,Boonsri,2002-09-27,mg/l,3.4,8982
Biochemical Oxygen,Boonsri,2002-10-10,mg/l,3.06666666666667,8983
Biochemical Oxygen,Boonsri,2002-10-24,mg/l,3.83333333333333,8990
Biochemical Oxygen,Boonsri,2002-11-07,mg/l,4.36666666666667,8998
Biochemical Oxygen,Boonsri,2002-11-21,mg/l,3.76666666666667,9000
Biochemical Oxygen,Boonsri,2002-12-12,mg/l,4.53333333333333,9005
Biochemical Oxygen,Boonsri,2002-12-19,mg/l,4.06666666666667,9011
Biochemical Oxygen,Boonsri,2003-01-23,mg/l,2.9,9013
Biochemical Oxygen,Boonsri,2003-02-13,mg/l,3.3,9016
Biochemical Oxygen,Boonsri,2003-03-06,mg/l,4.03333333333333,9023
Biochemical Oxygen,Boonsri,2003-03-20,mg/l,3.8,9025
Biochemical Oxygen,Boonsri,2003-04-10,mg/l,2.77666666666667,9031
Biochemical Oxygen,Boonsri,2003-04-24,mg/l,3.2,9033
Biochemical Oxygen,Boonsri,2003-05-08,mg/l,4.43666666666667,9040
Biochemical Oxygen,Boonsri,2003-05-22,mg/l,3.5,9043
Biochemical Oxygen,Boonsri,2003-06-06,mg/l,3.58,9049
Biochemical Oxygen,Boonsri,2003-06-19,mg/l,3.9,9051
Biochemical Oxygen,Boonsri,2003-07-10,mg/l,4.01666666666667,9059
Biochemical Oxygen,Boonsri,2003-07-25,mg/l,3.16666666666667,9065
Biochemical Oxygen,Boonsri,2003-08-07,mg/l,4.73333333333333,9067
Biochemical Oxygen,Boonsri,2003-10-09,mg/l,3.26333333333333,9081
Biochemical Oxygen,Boonsri,2003-10-23,mg/l,3.83333333333333,9085
Biochemical Oxygen,Boonsri,2003-11-13,mg/l,2.38333333333333,9089
Biochemical Oxygen,Boonsri,2003-11-27,mg/l,3.63333333333333,9095
Biochemical Oxygen,Boonsri,2003-12-04,mg/l,3.99666666666667,9098
Biochemical Oxygen,Boonsri,2003-12-18,mg/l,4.13333333333333,9100
Biochemical Oxygen,Boonsri,2004-01-08,mg/l,2.9,9105
Biochemical Oxygen,Boonsri,2004-01-29,mg/l,2.46666666666667,9109
Biochemical Oxygen,Boonsri,2004-02-12,mg/l,3.79666666666667,9113
Biochemical Oxygen,Boonsri,2004-02-26,mg/l,3.13333333333333,9119
Biochemical Oxygen,Boonsri,2004-03-12,mg/l,2.41666666666667,9121
Biochemical Oxygen,Boonsri,2004-03-26,mg/l,4.06666666666667,9127
Biochemical Oxygen,Boonsri,2004-04-09,mg/l,3.98,9130
Biochemical Oxygen,Boonsri,2004-04-23,mg/l,3.76666666666667,9135
Biochemical Oxygen,Boonsri,2004-05-28,mg/l,3.86666666666667,9142
Biochemical Oxygen,Boonsri,2004-06-11,mg/l,4.13333333333333,9146
Biochemical Oxygen,Boonsri,2004-06-25,mg/l,3.56666666666667,9152
Biochemical Oxygen,Boonsri,2004-07-09,mg/l,3.9,9157
Biochemical Oxygen,Boonsri,2004-07-23,mg/l,3.4,9162
Biochemical Oxygen,Boonsri,2004-08-13,mg/l,3.17666666666667,9164
Biochemical Oxygen,Boonsri,2004-08-27,mg/l,2.93333333333333,9171
Biochemical Oxygen,Boonsri,2004-09-10,mg/l,2.49,9178
Biochemical Oxygen,Boonsri,2004-09-24,mg/l,3.20333333333333,9180
Biochemical Oxygen,Boonsri,2004-10-08,mg/l,3.08333333333333,9182
Biochemical Oxygen,Boonsri,2004-10-22,mg/l,2.24333333333333,9188
Biochemical Oxygen,Boonsri,2004-11-05,mg/l,3.69666666666667,9190
Biochemical Oxygen,Boonsri,2004-11-26,mg/l,3.67333333333333,9192
Biochemical Oxygen,Boonsri,2004-12-03,mg/l,2.32666666666667,9194
Biochemical Oxygen,Boonsri,2004-12-17,mg/l,2.85,9200
Biochemical Oxygen,Boonsri,2005-01-14,mg/l,3.30666666666667,9202
Biochemical Oxygen,Boonsri,2005-01-28,mg/l,3.3,9208
Biochemical Oxygen,Boonsri,2005-02-11,mg/l,3.74333333333333,9211
Biochemical Oxygen,Boonsri,2005-02-24,mg/l,3.03333333333333,9217
Biochemical Oxygen,Boonsri,2005-03-11,mg/l,2.81333333333333,9220
Biochemical Oxygen,Boonsri,2005-03-25,mg/l,3.16666666666667,9226
Biochemical Oxygen,Boonsri,2005-04-08,mg/l,3.27,9229
Biochemical Oxygen,Boonsri,2005-04-22,mg/l,2.73333333333333,9234
Biochemical Oxygen,Boonsri,2005-05-13,mg/l,3.06,9238
Biochemical Oxygen,Boonsri,2005-05-28,mg/l,3.03333333333333,9243
Biochemical Oxygen,Boonsri,2005-06-10,mg/l,2.67333333333333,9247
Biochemical Oxygen,Boonsri,2005-06-24,mg/l,2.36666666666667,9254
Biochemical Oxygen,Boonsri,2005-07-08,mg/l,3.34666666666667,9256
Biochemical Oxygen,Boonsri,2005-07-22,mg/l,3.1,9259
Biochemical Oxygen,Boonsri,2005-08-12,mg/l,2.48,9265
Biochemical Oxygen,Boonsri,2005-08-26,mg/l,3.06666666666667,9272
Biochemical Oxygen,Boonsri,2005-09-09,mg/l,2.62333333333333,9274
Biochemical Oxygen,Boonsri,2005-09-23,mg/l,2.46666666666667,9278
Biochemical Oxygen,Boonsri,2005-10-02,mg/l,2.05333333333333,9283
Biochemical Oxygen,Boonsri,2005-10-21,mg/l,1.4,9288
Biochemical Oxygen,Boonsri,2005-11-06,mg/l,1.42333333333333,9292
Biochemical Oxygen,Boonsri,2005-11-25,mg/l,2.4,9298
Biochemical Oxygen,Boonsri,2005-12-02,mg/l,1.35666666666667,9301
Biochemical Oxygen,Boonsri,2005-12-16,mg/l,1.96666666666667,9305
Biochemical Oxygen,Boonsri,2006-01-13,mg/l,1.9,9310
Biochemical Oxygen,Boonsri,2006-01-27,mg/l,2.62666666666667,9314
Biochemical Oxygen,Boonsri,2006-02-10,mg/l,2.01,9319
Biochemical Oxygen,Boonsri,2006-02-24,mg/l,1.34666666666667,9322
Biochemical Oxygen,Boonsri,2006-03-09,mg/l,2.14666666666667,9328
Biochemical Oxygen,Boonsri,2006-03-23,mg/l,3.46666666666667,9332
Biochemical Oxygen,Boonsri,2006-04-06,mg/l,3.22666666666667,9337
Biochemical Oxygen,Boonsri,2006-04-27,mg/l,1.73333333333333,9341
Biochemical Oxygen,Boonsri,2006-05-03,mg/l,1.49,9346
Biochemical Oxygen,Boonsri,2006-05-25,mg/l,2.53333333333333,9349
Biochemical Oxygen,Boonsri,2006-06-08,mg/l,1.61,9356
Biochemical Oxygen,Boonsri,2006-06-22,mg/l,1.34666666666667,9359
Biochemical Oxygen,Boonsri,2006-07-13,mg/l,1.76,9366
Biochemical Oxygen,Boonsri,2006-07-27,mg/l,1.73333333333333,9371
Biochemical Oxygen,Boonsri,2006-08-24,mg/l,2.06666666666667,9377
Biochemical Oxygen,Boonsri,2006-09-21,mg/l,1.36666666666667,9383
Biochemical Oxygen,Boonsri,2006-10-12,mg/l,3.31,9391
Biochemical Oxygen,Boonsri,2006-10-26,mg/l,1.23,9395
Biochemical Oxygen,Boonsri,2006-11-09,mg/l,1.16666666666667,9397
Biochemical Oxygen,Boonsri,2006-12-21,mg/l,1.73333333333333,9411
Biochemical Oxygen,Boonsri,2007-01-11,mg/l,2.13333333333333,9413
Biochemical Oxygen,Boonsri,2007-01-25,mg/l,1.81666666666667,9419
Biochemical Oxygen,Boonsri,2007-02-08,mg/l,2.9,9422
Biochemical Oxygen,Boonsri,2007-02-22,mg/l,1.96666666666667,9426
Biochemical Oxygen,Boonsri,2007-03-09,mg/l,3.24333333333333,9431
Biochemical Oxygen,Boonsri,2007-03-22,mg/l,1.96666666666667,9434
Biochemical Oxygen,Boonsri,2007-04-06,mg/l,2.33333333333333,9440
Biochemical Oxygen,Boonsri,2007-04-19,mg/l,3.73,9444
Biochemical Oxygen,Boonsri,2007-05-10,mg/l,2.35,9449
Biochemical Oxygen,Boonsri,2007-05-24,mg/l,1.43333333333333,9453
Biochemical Oxygen,Boonsri,2007-06-07,mg/l,1.83333333333333,9457
